Traffic_ID,Date,Time,Time_24Hr,Hour,Day_Of_Week,Is_Weekend,Is_Peak_Hour,Day_Part,Car_Count,Bike_Count,Bus_Count,Truck_Count,Total_Vehicles,PCU_Score,Congestion_Index,Heavy_Vehicle_Ratio,Bus_To_Car_Ratio,Traffic_Situation,Day_Type,Rush_Hour_Category,Commercial_Vehicle_Share,Car_Volume_Percentage
1713,18,8:00:00 PM,20:00:00,20,Wednesday,0,0,Evening,98,8,10,19,135,189.0,1.13,0.2148,0.101,normal,Weekday,Night Freight (8-11 PM),0.2148,72.59
1714,18,8:15:00 PM,20:15:00,20,Wednesday,0,0,Evening,94,13,19,25,151,232.5,1.38,0.2914,0.2,high,Weekday,Night Freight (8-11 PM),0.2914,62.25
1715,18,8:30:00 PM,20:30:00,20,Wednesday,0,0,Evening,105,25,11,35,176,255.5,1.52,0.2614,0.1038,heavy,Weekday,Night Freight (8-11 PM),0.2614,59.66
1716,18,8:45:00 PM,20:45:00,20,Wednesday,0,0,Evening,74,9,13,6,102,135.5,0.81,0.1863,0.1733,low,Weekday,Night Freight (8-11 PM),0.1863,72.55
1717,18,9:00:00 PM,21:00:00,21,Wednesday,0,0,Evening,57,18,13,28,116,189.0,1.13,0.3534,0.2241,high,Weekday,Night Freight (8-11 PM),0.3534,49.14
1718,18,9:15:00 PM,21:15:00,21,Wednesday,0,0,Evening,57,14,11,33,115,196.0,1.17,0.3826,0.1897,high,Weekday,Night Freight (8-11 PM),0.3826,49.57
1719,18,9:30:00 PM,21:30:00,21,Wednesday,0,0,Evening,84,23,19,15,141,197.5,1.18,0.2411,0.2235,normal,Weekday,Night Freight (8-11 PM),0.2411,59.57
1720,18,9:45:00 PM,21:45:00,21,Wednesday,0,0,Evening,105,14,16,33,168,259.0,1.54,0.2917,0.1509,heavy,Weekday,Night Freight (8-11 PM),0.2917,62.5
1721,18,10:00:00 PM,22:00:00,22,Wednesday,0,0,Night,10,4,1,38,53,129.0,0.77,0.7358,0.0909,normal,Weekday,Night Freight (8-11 PM),0.7358,18.87
1722,18,10:15:00 PM,22:15:00,22,Wednesday,0,0,Night,15,1,1,29,46,105.5,0.63,0.6522,0.0625,normal,Weekday,Night Freight (8-11 PM),0.6522,32.61
1723,18,10:30:00 PM,22:30:00,22,Wednesday,0,0,Night,14,1,1,25,41,92.5,0.55,0.6341,0.0667,normal,Weekday,Night Freight (8-11 PM),0.6341,34.15
1724,18,10:45:00 PM,22:45:00,22,Wednesday,0,0,Night,20,2,0,37,59,132.0,0.79,0.6271,0.0,normal,Weekday,Night Freight (8-11 PM),0.6271,33.9
1725,18,11:00:00 PM,23:00:00,23,Wednesday,0,0,Night,20,1,0,27,48,101.5,0.6,0.5625,0.0,normal,Weekday,Night Freight (8-11 PM),0.5625,41.67
1726,18,11:15:00 PM,23:15:00,23,Wednesday,0,0,Night,13,1,1,18,33,70.5,0.42,0.5758,0.0714,normal,Weekday,Night Freight (8-11 PM),0.5758,39.39
1727,18,11:30:00 PM,23:30:00,23,Wednesday,0,0,Night,19,0,0,35,54,124.0,0.74,0.6481,0.0,normal,Weekday,Night Freight (8-11 PM),0.6481,35.19
1728,18,11:45:00 PM,23:45:00,23,Wednesday,0,0,Night,14,1,1,27,43,98.5,0.59,0.6512,0.0667,normal,Weekday,Night Freight (8-11 PM),0.6512,32.56
1729,19,12:00:00 AM,00:00:00,0,Thursday,0,0,Night,13,5,0,12,30,51.5,0.31,0.4,0.0,low,Weekday,Off-Peak Hours,0.4,43.33
1730,19,12:15:00 AM,00:15:00,0,Thursday,0,0,Night,18,5,0,12,35,56.5,0.34,0.3429,0.0,low,Weekday,Off-Peak Hours,0.3429,51.43
1731,19,12:30:00 AM,00:30:00,0,Thursday,0,0,Night,10,3,1,32,46,110.5,0.66,0.7174,0.0909,normal,Weekday,Off-Peak Hours,0.7174,21.74
1732,19,12:45:00 AM,00:45:00,0,Thursday,0,0,Night,14,2,0,15,31,60.0,0.36,0.4839,0.0,normal,Weekday,Off-Peak Hours,0.4839,45.16
1733,19,1:00:00 AM,01:00:00,1,Thursday,0,0,Night,16,3,0,15,34,62.5,0.37,0.4412,0.0,normal,Weekday,Off-Peak Hours,0.4412,47.06
1734,19,1:15:00 AM,01:15:00,1,Thursday,0,0,Night,14,2,0,25,41,90.0,0.54,0.6098,0.0,normal,Weekday,Off-Peak Hours,0.6098,34.15
1735,19,1:30:00 AM,01:30:00,1,Thursday,0,0,Night,17,5,0,18,40,73.5,0.44,0.45,0.0,normal,Weekday,Off-Peak Hours,0.45,42.5
1736,19,1:45:00 AM,01:45:00,1,Thursday,0,0,Night,13,1,0,28,42,97.5,0.58,0.6667,0.0,normal,Weekday,Off-Peak Hours,0.6667,30.95
1737,19,2:00:00 AM,02:00:00,2,Thursday,0,0,Night,19,0,1,20,40,82.0,0.49,0.525,0.05,normal,Weekday,Off-Peak Hours,0.525,47.5
1738,19,2:15:00 AM,02:15:00,2,Thursday,0,0,Night,15,4,0,40,59,137.0,0.82,0.678,0.0,normal,Weekday,Off-Peak Hours,0.678,25.42
1739,19,2:30:00 AM,02:30:00,2,Thursday,0,0,Night,14,3,1,26,44,96.5,0.57,0.6136,0.0667,normal,Weekday,Off-Peak Hours,0.6136,31.82
1740,19,2:45:00 AM,02:45:00,2,Thursday,0,0,Night,15,4,0,14,33,59.0,0.35,0.4242,0.0,normal,Weekday,Off-Peak Hours,0.4242,45.45
1741,19,3:00:00 AM,03:00:00,3,Thursday,0,0,Night,12,3,1,13,29,55.5,0.33,0.4828,0.0769,normal,Weekday,Off-Peak Hours,0.4828,41.38
1742,19,3:15:00 AM,03:15:00,3,Thursday,0,0,Night,12,4,0,31,47,107.0,0.64,0.6596,0.0,normal,Weekday,Off-Peak Hours,0.6596,25.53
1743,19,3:30:00 AM,03:30:00,3,Thursday,0,0,Night,17,4,1,20,42,82.0,0.49,0.5,0.0556,normal,Weekday,Off-Peak Hours,0.5,40.48
1744,19,3:45:00 AM,03:45:00,3,Thursday,0,0,Night,12,0,1,13,26,54.0,0.32,0.5385,0.0769,normal,Weekday,Off-Peak Hours,0.5385,46.15
1745,19,4:00:00 AM,04:00:00,4,Thursday,0,0,Night,18,2,0,16,36,67.0,0.4,0.4444,0.0,normal,Weekday,Off-Peak Hours,0.4444,50.0
1746,19,4:15:00 AM,04:15:00,4,Thursday,0,0,Night,115,16,10,13,154,192.0,1.14,0.1494,0.0862,normal,Weekday,Off-Peak Hours,0.1494,74.68
1747,19,4:30:00 AM,04:30:00,4,Thursday,0,0,Night,117,5,10,15,147,194.5,1.16,0.1701,0.0847,normal,Weekday,Off-Peak Hours,0.1701,79.59
1748,19,4:45:00 AM,04:45:00,4,Thursday,0,0,Night,92,26,8,7,133,150.0,0.89,0.1128,0.086,normal,Weekday,Off-Peak Hours,0.1128,69.17
1749,19,5:00:00 AM,05:00:00,5,Thursday,0,0,Morning,88,3,6,4,101,119.5,0.71,0.099,0.0674,low,Weekday,Off-Peak Hours,0.099,87.13
1750,19,5:15:00 AM,05:15:00,5,Thursday,0,0,Morning,109,11,4,3,127,135.5,0.81,0.0551,0.0364,normal,Weekday,Off-Peak Hours,0.0551,85.83
1751,19,5:30:00 AM,05:30:00,5,Thursday,0,0,Morning,81,4,0,20,105,143.0,0.85,0.1905,0.0,normal,Weekday,Off-Peak Hours,0.1905,77.14
1752,19,5:45:00 AM,05:45:00,5,Thursday,0,0,Morning,118,2,5,19,144,191.0,1.14,0.1667,0.042,normal,Weekday,Off-Peak Hours,0.1667,81.94
1753,19,6:00:00 AM,06:00:00,6,Thursday,0,1,Morning,107,26,31,2,166,219.0,1.3,0.1988,0.287,high,Weekday,Off-Peak Hours,0.1988,64.46
1754,19,6:15:00 AM,06:15:00,6,Thursday,0,1,Morning,103,11,35,5,154,228.5,1.36,0.2597,0.3365,high,Weekday,Off-Peak Hours,0.2597,66.88
1755,19,6:30:00 AM,06:30:00,6,Thursday,0,1,Morning,145,13,33,3,194,259.5,1.54,0.1856,0.226,heavy,Weekday,Off-Peak Hours,0.1856,74.74
1756,19,6:45:00 AM,06:45:00,6,Thursday,0,1,Morning,143,22,37,4,206,277.0,1.65,0.199,0.2569,heavy,Weekday,Off-Peak Hours,0.199,69.42
1757,19,7:00:00 AM,07:00:00,7,Thursday,0,1,Morning,113,38,50,3,204,291.0,1.73,0.2598,0.4386,heavy,Weekday,Morning Rush (7-10 AM),0.2598,55.39
1758,19,7:15:00 AM,07:15:00,7,Thursday,0,1,Morning,149,10,47,3,209,304.0,1.81,0.2392,0.3133,heavy,Weekday,Morning Rush (7-10 AM),0.2392,71.29
1759,19,7:30:00 AM,07:30:00,7,Thursday,0,1,Morning,132,33,35,2,202,259.5,1.54,0.1832,0.2632,heavy,Weekday,Morning Rush (7-10 AM),0.1832,65.35
1760,19,7:45:00 AM,07:45:00,7,Thursday,0,1,Morning,119,40,41,2,202,268.0,1.6,0.2129,0.3417,heavy,Weekday,Morning Rush (7-10 AM),0.2129,58.91
1761,19,8:00:00 AM,08:00:00,8,Thursday,0,1,Morning,133,31,27,2,193,235.5,1.4,0.1503,0.2015,heavy,Weekday,Morning Rush (7-10 AM),0.1503,68.91
1762,19,8:15:00 AM,08:15:00,8,Thursday,0,1,Morning,140,20,44,4,208,294.0,1.75,0.2308,0.3121,heavy,Weekday,Morning Rush (7-10 AM),0.2308,67.31
1763,19,8:30:00 AM,08:30:00,8,Thursday,0,1,Morning,140,34,31,1,206,253.0,1.51,0.1553,0.2199,heavy,Weekday,Morning Rush (7-10 AM),0.1553,67.96
1764,19,8:45:00 AM,08:45:00,8,Thursday,0,1,Morning,128,37,50,2,217,302.5,1.8,0.2396,0.3876,heavy,Weekday,Morning Rush (7-10 AM),0.2396,58.99
1765,19,9:00:00 AM,09:00:00,9,Thursday,0,0,Morning,132,11,24,3,170,218.5,1.3,0.1588,0.1805,heavy,Weekday,Morning Rush (7-10 AM),0.1588,77.65
1766,19,9:15:00 AM,09:15:00,9,Thursday,0,0,Morning,23,8,40,27,98,228.0,1.36,0.6837,1.6667,normal,Weekday,Morning Rush (7-10 AM),0.6837,23.47
1767,19,9:30:00 AM,09:30:00,9,Thursday,0,0,Morning,75,2,18,29,124,217.0,1.29,0.379,0.2368,high,Weekday,Morning Rush (7-10 AM),0.379,60.48
1768,19,9:45:00 AM,09:45:00,9,Thursday,0,0,Morning,99,14,33,14,160,247.0,1.47,0.2938,0.33,high,Weekday,Morning Rush (7-10 AM),0.2937,61.87
1769,19,10:00:00 AM,10:00:00,10,Thursday,0,0,Morning,10,1,13,7,31,70.5,0.42,0.6452,1.1818,low,Weekday,Morning Rush (7-10 AM),0.6452,32.26
1770,19,10:15:00 AM,10:15:00,10,Thursday,0,0,Morning,74,21,29,26,150,249.5,1.49,0.3667,0.3867,high,Weekday,Morning Rush (7-10 AM),0.3667,49.33
1771,19,10:30:00 AM,10:30:00,10,Thursday,0,0,Morning,29,15,25,5,74,126.5,0.75,0.4054,0.8333,normal,Weekday,Morning Rush (7-10 AM),0.4054,39.19
1772,19,10:45:00 AM,10:45:00,10,Thursday,0,0,Morning,50,17,38,24,129,244.5,1.46,0.4806,0.7451,high,Weekday,Morning Rush (7-10 AM),0.4806,38.76
1773,19,11:00:00 AM,11:00:00,11,Thursday,0,0,Morning,64,9,14,20,107,170.5,1.02,0.3178,0.2154,normal,Weekday,Off-Peak Hours,0.3178,59.81
1774,19,11:15:00 AM,11:15:00,11,Thursday,0,0,Morning,49,5,10,21,85,144.5,0.86,0.3647,0.2,normal,Weekday,Off-Peak Hours,0.3647,57.65
1775,19,11:30:00 AM,11:30:00,11,Thursday,0,0,Morning,39,7,10,30,86,162.5,0.97,0.4651,0.25,normal,Weekday,Off-Peak Hours,0.4651,45.35
1776,19,11:45:00 AM,11:45:00,11,Thursday,0,0,Morning,68,5,5,24,102,157.5,0.94,0.2843,0.0725,normal,Weekday,Off-Peak Hours,0.2843,66.67
1777,19,12:00:00 PM,12:00:00,12,Thursday,0,0,Afternoon,67,7,8,22,104,160.5,0.96,0.2885,0.1176,normal,Weekday,Off-Peak Hours,0.2885,64.42
1778,19,12:15:00 PM,12:15:00,12,Thursday,0,0,Afternoon,47,8,3,25,83,135.0,0.8,0.3373,0.0625,normal,Weekday,Off-Peak Hours,0.3373,56.63
1779,19,12:30:00 PM,12:30:00,12,Thursday,0,0,Afternoon,66,9,7,24,106,163.5,0.97,0.2925,0.1045,normal,Weekday,Off-Peak Hours,0.2925,62.26
1780,19,12:45:00 PM,12:45:00,12,Thursday,0,0,Afternoon,46,8,3,22,79,125.0,0.74,0.3165,0.0638,normal,Weekday,Off-Peak Hours,0.3165,58.23
1781,19,1:00:00 PM,13:00:00,13,Thursday,0,0,Afternoon,54,6,12,21,93,156.0,0.93,0.3548,0.2182,normal,Weekday,Off-Peak Hours,0.3548,58.06
1782,19,1:15:00 PM,13:15:00,13,Thursday,0,0,Afternoon,18,16,32,18,84,176.0,1.05,0.5952,1.6842,normal,Weekday,Off-Peak Hours,0.5952,21.43
1783,19,1:30:00 PM,13:30:00,13,Thursday,0,0,Afternoon,24,20,7,9,60,82.0,0.49,0.2667,0.28,low,Weekday,Off-Peak Hours,0.2667,40.0
1784,19,1:45:00 PM,13:45:00,13,Thursday,0,0,Afternoon,113,17,16,20,166,229.5,1.37,0.2169,0.1404,normal,Weekday,Off-Peak Hours,0.2169,68.07
1785,19,2:00:00 PM,14:00:00,14,Thursday,0,0,Afternoon,52,13,15,10,90,133.5,0.79,0.2778,0.283,low,Weekday,Off-Peak Hours,0.2778,57.78
1786,19,2:15:00 PM,14:15:00,14,Thursday,0,0,Afternoon,58,26,25,18,127,200.0,1.19,0.3386,0.4237,normal,Weekday,Off-Peak Hours,0.3386,45.67
1787,19,2:30:00 PM,14:30:00,14,Thursday,0,0,Afternoon,44,19,22,6,91,137.5,0.82,0.3077,0.4889,normal,Weekday,Off-Peak Hours,0.3077,48.35
1788,19,2:45:00 PM,14:45:00,14,Thursday,0,0,Afternoon,8,26,34,9,77,150.0,0.89,0.5584,3.7778,normal,Weekday,Off-Peak Hours,0.5584,10.39
1789,19,3:00:00 PM,15:00:00,15,Thursday,0,0,Afternoon,31,10,27,8,76,141.0,0.84,0.4605,0.8438,normal,Weekday,Off-Peak Hours,0.4605,40.79
1790,19,3:15:00 PM,15:15:00,15,Thursday,0,0,Afternoon,115,24,16,5,160,190.0,1.13,0.1312,0.1379,normal,Weekday,Off-Peak Hours,0.1312,71.87
1791,19,3:30:00 PM,15:30:00,15,Thursday,0,0,Afternoon,56,29,16,16,117,166.5,0.99,0.2735,0.2807,normal,Weekday,Off-Peak Hours,0.2735,47.86
1792,19,3:45:00 PM,15:45:00,15,Thursday,0,0,Afternoon,7,12,33,12,64,148.0,0.88,0.7031,4.125,normal,Weekday,Off-Peak Hours,0.7031,10.94
1793,19,4:00:00 PM,16:00:00,16,Thursday,0,1,Afternoon,133,10,46,10,199,306.0,1.82,0.2814,0.3433,heavy,Weekday,Evening Rush (4-7 PM),0.2814,66.83
1794,19,4:15:00 PM,16:15:00,16,Thursday,0,1,Afternoon,104,31,37,6,178,248.5,1.48,0.2416,0.3524,heavy,Weekday,Evening Rush (4-7 PM),0.2416,58.43
1795,19,4:30:00 PM,16:30:00,16,Thursday,0,1,Afternoon,100,38,36,9,183,254.0,1.51,0.2459,0.3564,heavy,Weekday,Evening Rush (4-7 PM),0.2459,54.64
1796,19,4:45:00 PM,16:45:00,16,Thursday,0,1,Afternoon,127,25,37,5,194,265.5,1.58,0.2165,0.2891,heavy,Weekday,Evening Rush (4-7 PM),0.2165,65.46
1797,19,5:00:00 PM,17:00:00,17,Thursday,0,1,Evening,118,32,48,6,204,296.0,1.76,0.2647,0.4034,heavy,Weekday,Evening Rush (4-7 PM),0.2647,57.84
1798,19,5:15:00 PM,17:15:00,17,Thursday,0,1,Evening,147,19,31,8,205,273.5,1.63,0.1902,0.2095,heavy,Weekday,Evening Rush (4-7 PM),0.1902,71.71
1799,19,5:30:00 PM,17:30:00,17,Thursday,0,1,Evening,123,36,34,5,198,258.0,1.54,0.197,0.2742,heavy,Weekday,Evening Rush (4-7 PM),0.197,62.12
1800,19,5:45:00 PM,17:45:00,17,Thursday,0,1,Evening,111,24,25,5,165,213.0,1.27,0.1818,0.2232,normal,Weekday,Evening Rush (4-7 PM),0.1818,67.27
1801,19,6:00:00 PM,18:00:00,18,Thursday,0,1,Evening,121,16,42,8,187,279.0,1.66,0.2674,0.3443,heavy,Weekday,Evening Rush (4-7 PM),0.2674,64.71
1802,19,6:15:00 PM,18:15:00,18,Thursday,0,1,Evening,119,38,47,7,211,300.0,1.79,0.2559,0.3917,heavy,Weekday,Evening Rush (4-7 PM),0.2559,56.4
1803,19,6:30:00 PM,18:30:00,18,Thursday,0,1,Evening,132,30,41,6,209,288.0,1.71,0.2249,0.3083,heavy,Weekday,Evening Rush (4-7 PM),0.2249,63.16
1804,19,6:45:00 PM,18:45:00,18,Thursday,0,1,Evening,52,6,12,18,88,145.0,0.86,0.3409,0.2264,normal,Weekday,Evening Rush (4-7 PM),0.3409,59.09
1805,19,7:00:00 PM,19:00:00,19,Thursday,0,0,Evening,97,21,10,8,136,161.5,0.96,0.1324,0.102,normal,Weekday,Evening Rush (4-7 PM),0.1324,71.32
1806,19,7:15:00 PM,19:15:00,19,Thursday,0,0,Evening,50,16,20,31,117,211.0,1.26,0.4359,0.3922,high,Weekday,Evening Rush (4-7 PM),0.4359,42.74
1807,19,7:30:00 PM,19:30:00,19,Thursday,0,0,Evening,94,25,19,8,146,187.5,1.12,0.1849,0.2,normal,Weekday,Evening Rush (4-7 PM),0.1849,64.38
1808,19,7:45:00 PM,19:45:00,19,Thursday,0,0,Evening,66,11,18,34,129,227.5,1.35,0.4031,0.2687,high,Weekday,Evening Rush (4-7 PM),0.4031,51.16
1809,19,8:00:00 PM,20:00:00,20,Thursday,0,0,Evening,105,16,15,6,142,176.0,1.05,0.1479,0.1415,normal,Weekday,Night Freight (8-11 PM),0.1479,73.94
1810,19,8:15:00 PM,20:15:00,20,Thursday,0,0,Evening,56,23,10,18,107,151.5,0.9,0.2617,0.1754,normal,Weekday,Night Freight (8-11 PM),0.2617,52.34
1811,19,8:30:00 PM,20:30:00,20,Thursday,0,0,Evening,105,19,10,25,159,219.5,1.31,0.2201,0.0943,high,Weekday,Night Freight (8-11 PM),0.2201,66.04
1812,19,8:45:00 PM,20:45:00,20,Thursday,0,0,Evening,60,18,11,16,105,150.0,0.89,0.2571,0.1803,normal,Weekday,Night Freight (8-11 PM),0.2571,57.14
1813,19,9:00:00 PM,21:00:00,21,Thursday,0,0,Evening,88,10,14,11,123,168.0,1.0,0.2033,0.1573,normal,Weekday,Night Freight (8-11 PM),0.2033,71.54
1814,19,9:15:00 PM,21:15:00,21,Thursday,0,0,Evening,110,6,14,23,153,224.0,1.33,0.2418,0.1261,high,Weekday,Night Freight (8-11 PM),0.2418,71.9
1815,19,9:30:00 PM,21:30:00,21,Thursday,0,0,Evening,78,20,11,35,144,226.0,1.35,0.3194,0.1392,high,Weekday,Night Freight (8-11 PM),0.3194,54.17
1816,19,9:45:00 PM,21:45:00,21,Thursday,0,0,Evening,105,14,10,7,136,163.0,0.97,0.125,0.0943,normal,Weekday,Night Freight (8-11 PM),0.125,77.21
1817,19,10:00:00 PM,22:00:00,22,Thursday,0,0,Night,18,1,0,10,29,48.5,0.29,0.3448,0.0,low,Weekday,Night Freight (8-11 PM),0.3448,62.07
1818,19,10:15:00 PM,22:15:00,22,Thursday,0,0,Night,18,1,0,27,46,99.5,0.59,0.587,0.0,normal,Weekday,Night Freight (8-11 PM),0.587,39.13
1819,19,10:30:00 PM,22:30:00,22,Thursday,0,0,Night,12,4,1,18,35,71.0,0.42,0.5429,0.0769,normal,Weekday,Night Freight (8-11 PM),0.5429,34.29
1820,19,10:45:00 PM,22:45:00,22,Thursday,0,0,Night,15,4,1,32,52,116.0,0.69,0.6346,0.0625,normal,Weekday,Night Freight (8-11 PM),0.6346,28.85
1821,19,11:00:00 PM,23:00:00,23,Thursday,0,0,Night,13,4,0,32,49,111.0,0.66,0.6531,0.0,normal,Weekday,Night Freight (8-11 PM),0.6531,26.53
1822,19,11:15:00 PM,23:15:00,23,Thursday,0,0,Night,14,4,0,15,33,61.0,0.36,0.4545,0.0,normal,Weekday,Night Freight (8-11 PM),0.4545,42.42
1823,19,11:30:00 PM,23:30:00,23,Thursday,0,0,Night,15,4,0,17,36,68.0,0.4,0.4722,0.0,normal,Weekday,Night Freight (8-11 PM),0.4722,41.67
1824,19,11:45:00 PM,23:45:00,23,Thursday,0,0,Night,14,0,1,21,36,80.0,0.48,0.6111,0.0667,normal,Weekday,Night Freight (8-11 PM),0.6111,38.89
1825,20,12:00:00 AM,00:00:00,0,Friday,0,0,Night,17,5,0,37,59,130.5,0.78,0.6271,0.0,normal,Weekday,Off-Peak Hours,0.6271,28.81
1826,20,12:15:00 AM,00:15:00,0,Friday,0,0,Night,14,4,1,12,31,55.0,0.33,0.4194,0.0667,low,Weekday,Off-Peak Hours,0.4194,45.16
1827,20,12:30:00 AM,00:30:00,0,Friday,0,0,Night,16,2,0,15,33,62.0,0.37,0.4545,0.0,normal,Weekday,Off-Peak Hours,0.4545,48.48
1828,20,12:45:00 AM,00:45:00,0,Friday,0,0,Night,13,4,1,14,32,60.0,0.36,0.4688,0.0714,normal,Weekday,Off-Peak Hours,0.4687,40.62
1829,20,1:00:00 AM,01:00:00,1,Friday,0,0,Night,12,4,0,29,45,101.0,0.6,0.6444,0.0,normal,Weekday,Off-Peak Hours,0.6444,26.67
1830,20,1:15:00 AM,01:15:00,1,Friday,0,0,Night,19,4,1,30,54,114.0,0.68,0.5741,0.05,normal,Weekday,Off-Peak Hours,0.5741,35.19
1831,20,1:30:00 AM,01:30:00,1,Friday,0,0,Night,18,4,0,18,40,74.0,0.44,0.45,0.0,normal,Weekday,Off-Peak Hours,0.45,45.0
1832,20,1:45:00 AM,01:45:00,1,Friday,0,0,Night,18,1,1,12,32,57.5,0.34,0.4062,0.0526,low,Weekday,Off-Peak Hours,0.4062,56.25
1833,20,2:00:00 AM,02:00:00,2,Friday,0,0,Night,20,4,1,21,46,88.0,0.52,0.4783,0.0476,normal,Weekday,Off-Peak Hours,0.4783,43.48
1834,20,2:15:00 AM,02:15:00,2,Friday,0,0,Night,10,2,1,20,33,74.0,0.44,0.6364,0.0909,normal,Weekday,Off-Peak Hours,0.6364,30.3
1835,20,2:30:00 AM,02:30:00,2,Friday,0,0,Night,18,5,1,23,47,92.5,0.55,0.5106,0.0526,normal,Weekday,Off-Peak Hours,0.5106,38.3
1836,20,2:45:00 AM,02:45:00,2,Friday,0,0,Night,16,5,1,30,52,111.5,0.66,0.5962,0.0588,normal,Weekday,Off-Peak Hours,0.5962,30.77
1837,20,3:00:00 AM,03:00:00,3,Friday,0,0,Night,12,3,0,40,55,133.5,0.79,0.7273,0.0,normal,Weekday,Off-Peak Hours,0.7273,21.82
1838,20,3:15:00 AM,03:15:00,3,Friday,0,0,Night,12,2,0,40,54,133.0,0.79,0.7407,0.0,normal,Weekday,Off-Peak Hours,0.7407,22.22
1839,20,3:30:00 AM,03:30:00,3,Friday,0,0,Night,16,0,1,37,54,130.0,0.77,0.7037,0.0588,normal,Weekday,Off-Peak Hours,0.7037,29.63
1840,20,3:45:00 AM,03:45:00,3,Friday,0,0,Night,15,4,1,16,36,68.0,0.4,0.4722,0.0625,normal,Weekday,Off-Peak Hours,0.4722,41.67
1841,20,4:00:00 AM,04:00:00,4,Friday,0,0,Night,13,0,0,38,51,127.0,0.76,0.7451,0.0,normal,Weekday,Off-Peak Hours,0.7451,25.49
1842,20,4:15:00 AM,04:15:00,4,Friday,0,0,Night,61,5,3,14,83,114.5,0.68,0.2048,0.0484,normal,Weekday,Off-Peak Hours,0.2048,73.49
1843,20,4:30:00 AM,04:30:00,4,Friday,0,0,Night,27,15,6,10,58,82.5,0.49,0.2759,0.2143,low,Weekday,Off-Peak Hours,0.2759,46.55
1844,20,4:45:00 AM,04:45:00,4,Friday,0,0,Night,74,11,5,15,105,139.5,0.83,0.1905,0.0667,normal,Weekday,Off-Peak Hours,0.1905,70.48
1845,20,5:00:00 AM,05:00:00,5,Friday,0,0,Morning,70,6,7,14,97,136.0,0.81,0.2165,0.0986,normal,Weekday,Off-Peak Hours,0.2165,72.16
1846,20,5:15:00 AM,05:15:00,5,Friday,0,0,Morning,33,6,0,11,50,69.0,0.41,0.22,0.0,low,Weekday,Off-Peak Hours,0.22,66.0
1847,20,5:30:00 AM,05:30:00,5,Friday,0,0,Morning,29,12,1,13,55,77.0,0.46,0.2545,0.0333,normal,Weekday,Off-Peak Hours,0.2545,52.73
1848,20,5:45:00 AM,05:45:00,5,Friday,0,0,Morning,69,5,7,10,91,122.5,0.73,0.1868,0.1,low,Weekday,Off-Peak Hours,0.1868,75.82
1849,20,6:00:00 AM,06:00:00,6,Friday,0,1,Morning,41,16,7,15,79,115.0,0.68,0.2785,0.1667,normal,Weekday,Off-Peak Hours,0.2785,51.9
1850,20,6:15:00 AM,06:15:00,6,Friday,0,1,Morning,35,11,5,11,62,88.5,0.53,0.2581,0.1389,low,Weekday,Off-Peak Hours,0.2581,56.45
1851,20,6:30:00 AM,06:30:00,6,Friday,0,1,Morning,25,9,6,14,54,89.5,0.53,0.3704,0.2308,normal,Weekday,Off-Peak Hours,0.3704,46.3
1852,20,6:45:00 AM,06:45:00,6,Friday,0,1,Morning,65,15,1,11,92,108.5,0.65,0.1304,0.0152,low,Weekday,Off-Peak Hours,0.1304,70.65
1853,20,7:00:00 AM,07:00:00,7,Friday,0,1,Morning,66,6,3,14,89,120.0,0.71,0.191,0.0448,normal,Weekday,Morning Rush (7-10 AM),0.191,74.16
1854,20,7:15:00 AM,07:15:00,7,Friday,0,1,Morning,27,6,5,15,53,90.0,0.54,0.3774,0.1786,normal,Weekday,Morning Rush (7-10 AM),0.3774,50.94
1855,20,7:30:00 AM,07:30:00,7,Friday,0,1,Morning,75,6,1,10,92,111.0,0.66,0.1196,0.0132,low,Weekday,Morning Rush (7-10 AM),0.1196,81.52
1856,20,7:45:00 AM,07:45:00,7,Friday,0,1,Morning,54,11,4,12,81,107.5,0.64,0.1975,0.0727,low,Weekday,Morning Rush (7-10 AM),0.1975,66.67
1857,20,8:00:00 AM,08:00:00,8,Friday,0,1,Morning,54,18,3,12,87,108.0,0.64,0.1724,0.0545,low,Weekday,Morning Rush (7-10 AM),0.1724,62.07
1858,20,8:15:00 AM,08:15:00,8,Friday,0,1,Morning,69,8,0,14,91,115.0,0.68,0.1538,0.0,normal,Weekday,Morning Rush (7-10 AM),0.1538,75.82
1859,20,8:30:00 AM,08:30:00,8,Friday,0,1,Morning,52,19,6,10,87,109.5,0.65,0.1839,0.1132,low,Weekday,Morning Rush (7-10 AM),0.1839,59.77
1860,20,8:45:00 AM,08:45:00,8,Friday,0,1,Morning,66,8,0,12,86,106.0,0.63,0.1395,0.0,low,Weekday,Morning Rush (7-10 AM),0.1395,76.74
1861,20,9:00:00 AM,09:00:00,9,Friday,0,0,Morning,54,11,0,13,78,98.5,0.59,0.1667,0.0,normal,Weekday,Morning Rush (7-10 AM),0.1667,69.23
1862,20,9:15:00 AM,09:15:00,9,Friday,0,0,Morning,151,48,15,3,217,229.0,1.36,0.0829,0.0987,heavy,Weekday,Morning Rush (7-10 AM),0.0829,69.59
1863,20,9:30:00 AM,09:30:00,9,Friday,0,0,Morning,170,62,18,2,252,261.0,1.55,0.0794,0.1053,heavy,Weekday,Morning Rush (7-10 AM),0.0794,67.46
